"competencia","data","ano","entidade","entidade_nome","bloco","aprovada","distribuida","ocupada","vago","nunca_distribuido","vago_pos_distrib","taxa_vacancia"
201912,2019-12-01,2019,45203,"COMISSAO DE VALORES MOBILIARIOS","45203",600,585,446,154,15,139,25.67
201912,2019-12-01,2019,45205,"FUND. INST. BRASIL. GEOG. E ESTATISTICA","45205",11528,11526,4631,6897,2,6895,59.83
201912,2019-12-01,2019,45206,"INSTITUTO DE PESQUISA ECONOMICA APLICADA","45206",884,880,345,539,4,535,60.97
201912,2019-12-01,2019,45208,"SUPERINTENDENCIA DE SEGUROS PRIVADOS","45208",826,533,348,478,293,185,57.87
201912,2019-12-01,2019,49000,"MINISTERIO DA INFRAESTRUTURA","49000",1033,982,473,560,51,509,54.21
201912,2019-12-01,2019,52201,"AGENCIA NACIONAL DE AVIACAO CIVIL","52201",1841,1564,1316,525,277,248,28.52
201912,2019-12-01,2019,53202,"SUPERINTENDENCIA DO DESENV. DA AMAZONIA","53202",214,204,160,54,10,44,25.23
201912,2019-12-01,2019,53203,"SUPERINTENDENCIA DO DESENV. DO NORDESTE","53203",240,218,189,51,22,29,21.25
201912,2019-12-01,2019,53297,"SUP.DE DESENVOLVIMENTO DO CENTRO OESTE","53297",97,97,72,25,0,25,25.77
201912,2019-12-01,2019,54000,"MINISTERIO DO TURISMO","54000",303,284,190,113,19,94,37.29
201912,2019-12-01,2019,55000,"MINISTERIO DA CIDADANIA","55000",1469,1231,889,580,238,342,39.48
201912,2019-12-01,2019,57201,"FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO","57201",502,379,213,289,123,166,57.57
201912,2019-12-01,2019,57202,"INSTITUTO NACIONAL DE SEGURO SOCIAL","57202",46938,45543,22467,24471,1395,23076,52.13
201912,2019-12-01,2019,59000,"CONTROLADORIA-GERAL DA UNIAO","59000",5082,2178,1941,3141,2904,237,61.81
201912,2019-12-01,2019,70000,"COMANDO DA MARINHA","70000",9386,8363,3769,5617,1023,4594,59.84
201912,2019-12-01,2019,81000,"MIN. DA MULHER, FAMILIA E DIR. HUMANOS","81000",89,39,38,51,50,1,57.3
201912,2019-12-01,2019,98000,"ORGAO CENTRAL DO SIPEC","98000",6007,0,0,6007,6007,0,100
202001,2020-01-01,2020,13300,"Ministério da Agricultura e Pecuária","13000",12925,12124,7189,5736,801,4935,44.38
202001,2020-01-01,2020,15000,"MINISTERIO DA EDUCACAO","15000",36680,1938,785,35895,34742,1153,97.86
202001,2020-01-01,2020,16000,"COMANDO DO EXERCITO","16000",8687,8685,4512,4175,2,4173,48.06
202001,2020-01-01,2020,16100,"FUNDACAO OSORIO","16100",99,97,56,43,2,41,43.43
202001,2020-01-01,2020,17000,"MINISTERIO DA ECONOMIA","economico",78873,67016,39661,39212,11857,27355,49.72
202001,2020-01-01,2020,20000,"MINIST. DA JUSTICA E SEGURANCA PUBLICA","20000",3610,3486,2449,1161,124,1037,32.16
202001,2020-01-01,2020,20101,"PRESIDENCIA DA REPUBLICA","20101",726,284,150,576,442,134,79.34
202001,2020-01-01,2020,20114,"AGENCIA BRASILEIRA DE INTELIGENCIA","20114",294,260,179,115,34,81,39.12
202001,2020-01-01,2020,20115,"DEPARTAMENTO DE POLICIA FEDERAL","20115",17628,17300,13240,4388,328,4060,24.89
202001,2020-01-01,2020,20224,"AGENCIA NACIONAL DO CINEMA","20224",361,361,344,17,0,17,4.71
202001,2020-01-01,2020,21000,"COMANDO DA AERONAUTICA","21000",8915,7950,3737,5178,965,4213,58.08
202001,2020-01-01,2020,21300,"AGENCIA ESPACIAL BRASILEIRA","21300",177,177,60,117,0,117,66.1
202001,2020-01-01,2020,24203,"FUNDACAO NACIONAL DE ARTES","24203",390,390,199,191,0,191,48.97
202001,2020-01-01,2020,24204,"INSTITUTO DO PATR.HIST.E ART. NACIONAL","24204",1233,1229,977,256,4,252,20.76
202001,2020-01-01,2020,24205,"FUNDACAO BIBLIOTECA NACIONAL","24205",482,482,290,192,0,192,39.83
202001,2020-01-01,2020,25000,"MINISTERIO DA SAUDE","25000",90460,85356,49149,41311,5104,36207,45.67
202001,2020-01-01,2020,26104,"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS","26104",505,503,409,96,2,94,19.01
202001,2020-01-01,2020,26105,"INSTITUTO BENJAMIN CONSTANT","26105",283,283,235,48,0,48,16.96
202001,2020-01-01,2020,26106,"FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO","26106",1124,1104,463,661,20,641,58.81
202001,2020-01-01,2020,26107,"INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS","26107",618,532,397,221,86,135,35.76
202001,2020-01-01,2020,26201,"COLEGIO PEDRO II","26201",2297,2293,2181,116,4,112,5.05
202001,2020-01-01,2020,26230,"FUND.UNIV.FED.DO VALE DO SAO FRANCISCO","26230",1044,968,941,103,76,27,9.87
202001,2020-01-01,2020,26231,"UNIVERSIDADE FEDERAL DE ALAGOAS","26231",3504,3481,3341,163,23,140,4.65
202001,2020-01-01,2020,26232,"UNIVERSIDADE FEDERAL DA BAHIA","26232",5982,5964,5650,332,18,314,5.55
202001,2020-01-01,2020,26233,"UNIVERSIDADE FEDERAL DO CEARA","26233",5754,5660,5521,233,94,139,4.05
202001,2020-01-01,2020,26234,"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","26234",3952,3944,3804,148,8,140,3.74
202001,2020-01-01,2020,26235,"UNIVERSIDADE FEDERAL DE GOIAS","26235",5267,5236,5094,173,31,142,3.28
202001,2020-01-01,2020,26236,"UNIVERSIDADE FEDERAL FLUMINENSE","26236",7617,7588,7031,586,29,557,7.69
202001,2020-01-01,2020,26237,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","26237",3269,3261,3176,93,8,85,2.84
202001,2020-01-01,2020,26238,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","26238",7729,7713,7438,291,16,275,3.77
202001,2020-01-01,2020,26239,"UNIVERSIDADE FEDERAL DO PARA","26239",5520,5459,5255,265,61,204,4.8
202001,2020-01-01,2020,26240,"UNIVERSIDADE FEDERAL DA PARAIBA","26240",6390,6372,6075,315,18,297,4.93
202001,2020-01-01,2020,26241,"UNIVERSIDADE FEDERAL DO PARANA","26241",6378,6355,6140,238,23,215,3.73
202001,2020-01-01,2020,26242,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","26242",6889,6778,6349,540,111,429,7.84
202001,2020-01-01,2020,26243,"UNIVERSIDADE FED. DO RIO GRANDE DO NORTE","26243",5678,5655,5441,237,23,214,4.17
202001,2020-01-01,2020,26244,"UNIVERSIDADE FED. DO RIO GRANDE DO SUL","26244",5620,5605,5474,146,15,131,2.6
202001,2020-01-01,2020,26245,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","26245",13802,13790,13354,448,12,436,3.25
202001,2020-01-01,2020,26246,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","26246",5874,5839,5656,218,35,183,3.71
202001,2020-01-01,2020,26247,"UNIVERSIDADE FEDERAL DE SANTA MARIA","26247",4784,4756,4582,202,28,174,4.22
202001,2020-01-01,2020,26248,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","26248",2485,2452,2387,98,33,65,3.94
202001,2020-01-01,2020,26249,"UNIV. FEDERAL RURAL DO RIO DE JANEIRO","26249",2461,2451,2395,66,10,56,2.68
202001,2020-01-01,2020,26250,"UNIVERSIDADE FEDERAL DE RORAIMA","26250",1073,1067,1042,31,6,25,2.89
202001,2020-01-01,2020,26251,"FUNDACAO UNIVERSIDADE FED. DO TOCANTINS","26251",2020,1999,1977,43,21,22,2.13
202001,2020-01-01,2020,26252,"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE","26252",3134,3083,2869,265,51,214,8.46
202001,2020-01-01,2020,26253,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA","26253",1209,1131,1097,112,78,34,9.26
202001,2020-01-01,2020,26254,"UNIVERSIDADE FED.DO TRIANGULO MINEIRO","26254",2168,2147,2086,82,21,61,3.78
202001,2020-01-01,2020,26255,"UNI.FED.VALES DO JEQUITINHONHA E MUCURI","26255",1552,1505,1472,80,47,33,5.15
202001,2020-01-01,2020,26256,"CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA","26256",1590,1570,1467,123,20,103,7.74
202001,2020-01-01,2020,26257,"CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS","26257",1662,1647,1614,48,15,33,2.89
202001,2020-01-01,2020,26258,"UNIVERS. TECNOLOGICA FEDERAL DO PARANA","26258",3866,3861,3656,210,5,205,5.43
202001,2020-01-01,2020,26260,"UNIVERSIDADE FEDERAL DE ALFENAS","26260",930,925,903,27,5,22,2.9
202001,2020-01-01,2020,26261,"UNIVERSIDADE FEDERAL DE ITAJUBA","26261",886,876,860,26,10,16,2.93
202001,2020-01-01,2020,26262,"UNIVERSIDADE FEDERAL DE SAO PAULO","26262",5753,5711,5489,264,42,222,4.59
202001,2020-01-01,2020,26263,"UNIVERSIDADE FEDERAL DE LAVRAS","26263",1385,1368,1332,53,17,36,3.83
202001,2020-01-01,2020,26264,"UNIVERSIDADE FED. RURAL DO SEMI-ARIDO","26264",1286,1266,1245,41,20,21,3.19
202001,2020-01-01,2020,26266,"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA","26266",1838,1798,1772,66,40,26,3.59
202001,2020-01-01,2020,26267,"UNIV.FED. DA INTEGRACAO LATINO-AMERICANA","26267",961,936,910,51,25,26,5.31
202001,2020-01-01,2020,26268,"FUND. UNIVERSIDADE FEDERAL DE RONDONIA","26268",1367,1349,1305,62,18,44,4.54
202001,2020-01-01,2020,26269,"UNIVERSIDADE DO RIO DE JANEIRO","26269",2476,2468,2378,98,8,90,3.96
202001,2020-01-01,2020,26270,"FUNDACAO UNIVERSIDADE DO AMAZONAS","26270",3488,3470,3377,111,18,93,3.18
202001,2020-01-01,2020,26271,"FUNDACAO UNIVERSIDADE DE BRASILIA","26271",6039,6022,5818,221,17,204,3.66
202001,2020-01-01,2020,26272,"FUNDACAO UNIVERSIDADE DO MARANHAO","26272",3671,3665,3608,63,6,57,1.72
202001,2020-01-01,2020,26273,"UNIVERSIDADE FEDERAL DO RIO GRANDE","26273",2089,2072,1996,93,17,76,4.45
202001,2020-01-01,2020,26274,"FUNDACAO UNIV. FEDERAL DE UBERLANDIA","26274",5072,5061,4927,145,11,134,2.86
202001,2020-01-01,2020,26275,"UNIVERSIDADE FEDERAL DO ACRE","26275",1520,1490,1462,58,30,28,3.82
202001,2020-01-01,2020,26276,"UNIVERSIDADE FEDERAL DE MATO GROSSO","26276",3620,3579,3363,257,41,216,7.1
202001,2020-01-01,2020,26277,"FUNDACAO UNIV. FEDERAL DE OURO PRETO","26277",1729,1704,1648,81,25,56,4.68
202001,2020-01-01,2020,26278,"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS","26278",2745,2726,2627,118,19,99,4.3
202001,2020-01-01,2020,26279,"UNIVERSIDADE FEDERAL DO PIAUI","26279",3110,3091,2947,163,19,144,5.24
202001,2020-01-01,2020,26280,"UNIVERSIDADE FEDERAL DE SAO CARLOS","26280",2344,2328,2279,65,16,49,2.77
202001,2020-01-01,2020,26281,"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","26281",3069,3061,2982,87,8,79,2.83
202001,2020-01-01,2020,26282,"UNIVERSIDADE FEDERAL DE VICOSA","26282",3443,3418,3311,132,25,107,3.83
202001,2020-01-01,2020,26283,"UNIV. FEDERAL DE MATO GROSSO DO SUL","26283",3498,3459,3363,135,39,96,3.86
202001,2020-01-01,2020,26284,"FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE","26284",588,584,576,12,4,8,2.04
202001,2020-01-01,2020,26285,"FUND. UNIVERSIDADE DE SAO JOAO DEL REI","26285",1463,1441,1384,79,22,57,5.4
202001,2020-01-01,2020,26286,"FUNDACAO UNVERSIDADE FEDERAL DO AMAPA","26286",1222,1195,1150,72,27,45,5.89
202001,2020-01-01,2020,26292,"FUNDACAO JOAQUIM NABUCO","26292",452,452,202,250,0,250,55.31
202001,2020-01-01,2020,26298,"FUND COORD APERF PESSOAL NIVEL SUPERIOR","26298",549,499,355,194,50,144,35.34
202001,2020-01-01,2020,26350,"FUND. UNIV FEDERAL DA GRANDE DOURADOS","26350",1589,1575,1541,48,14,34,3.02
202001,2020-01-01,2020,26351,"UNIV. FEDERAL DO RECONCAVO DA BAHIA","26351",1673,1641,1603,70,32,38,4.18
202001,2020-01-01,2020,26352,"FUNDACAO UNIVERSIDADE FEDERAL DO ABC","26352",1568,1538,1499,69,30,39,4.4
202001,2020-01-01,2020,26401,"INSTITUTO FEDERAL DO ACRE","26401",857,769,751,106,88,18,12.37
202001,2020-01-01,2020,26402,"INSTITUTO FEDERAL DE ALAGOAS","26402",1890,1873,1817,73,17,56,3.86
202001,2020-01-01,2020,26403,"INSTITUTO FEDERAL DO AMAZONAS","26403",1986,1865,1772,214,121,93,10.78
202001,2020-01-01,2020,26404,"INSTITUTO FEDERAL BAIANO","26404",1978,1742,1653,325,236,89,16.43
202001,2020-01-01,2020,26405,"INSTITUTO FEDERAL DO CEARA","26405",3870,3743,3541,329,127,202,8.5
202001,2020-01-01,2020,26406,"INSTITUTO FEDERAL DO ESPIRITO SANTO","26406",2940,2933,2872,68,7,61,2.31
202001,2020-01-01,2020,26407,"INSTITUTO FEDERAL GOIANO","26407",1429,1413,1393,36,16,20,2.52
202001,2020-01-01,2020,26408,"INSTITUTO FEDERAL DO MARANHAO","26408",3271,3230,3176,95,41,54,2.9
202001,2020-01-01,2020,26409,"INSTITUTO FEDERAL DE MINAS GERAIS","26409",1925,1908,1859,66,17,49,3.43
202001,2020-01-01,2020,26410,"INSTITUTO FED. DO NORTE DE MINAS GERAIS","26410",1373,1357,1339,34,16,18,2.48
202001,2020-01-01,2020,26411,"INSTITUTO FED.DO SUDESTE DE MINAS GERAIS","26411",1323,1312,1291,32,11,21,2.42
202001,2020-01-01,2020,26412,"INSTITUTO FEDERAL DO SUL DE MINAS GERAIS","26412",1152,1137,1120,32,15,17,2.78
202001,2020-01-01,2020,26413,"INSTITUTO FEDERAL DO TRIANGULO MINEIRO","26413",1175,1159,1137,38,16,22,3.23
202001,2020-01-01,2020,26414,"INSTITUTO FEDERAL DE MATO GROSSO","26414",2035,1975,1896,139,60,79,6.83
202001,2020-01-01,2020,26415,"INSTITUTO FEDERAL DE MATO GROSSO DO SUL","26415",1260,1232,1203,57,28,29,4.52
202001,2020-01-01,2020,26416,"INSTITUTO FEDERAL DO PARA","26416",2602,2469,2381,221,133,88,8.49
202001,2020-01-01,2020,26417,"INSTITUTO FEDERAL DA PARAIBA","26417",2390,2310,2227,163,80,83,6.82
202001,2020-01-01,2020,26418,"INSTITUTO FEDERAL DE PERNAMBUCO","26418",2396,2339,2239,157,57,100,6.55
202001,2020-01-01,2020,26419,"INSTITUTO FEDERAL DO RIO GRANDE DO SUL","26419",2189,2155,2097,92,34,58,4.2
202001,2020-01-01,2020,26420,"INSTITUTO FEDERAL FARROUPILHA","26420",1472,1466,1412,60,6,54,4.08
202001,2020-01-01,2020,26421,"INSTITUTO FEDERAL DE RONDONIA","26421",1256,1232,1202,54,24,30,4.3
202001,2020-01-01,2020,26422,"INSTITUTO FEDERAL CATARINENSE","26422",1868,1840,1808,60,28,32,3.21
202001,2020-01-01,2020,26423,"INSTITUTO FEDERAL DE SERGIPE","26423",1536,1237,1170,366,299,67,23.83
202001,2020-01-01,2020,26424,"INSTITUTO FEDERAL DO TOCANTINS","26424",1277,1263,1250,27,14,13,2.11
202001,2020-01-01,2020,26426,"INSTITUTO FEDERAL DO AMAPA","26426",669,623,609,60,46,14,8.97
202001,2020-01-01,2020,26427,"INSTITUTO FEDERAL DA BAHIA","26427",3017,2783,2627,390,234,156,12.93
202001,2020-01-01,2020,26428,"INSTITUTO FEDERAL DE BRASILIA","26428",1370,1316,1294,76,54,22,5.55
202001,2020-01-01,2020,26429,"INSTITUTO FEDERAL DE GOIAS","26429",2110,2069,2020,90,41,49,4.27
202001,2020-01-01,2020,26430,"INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO","26430",1040,1015,975,65,25,40,6.25
202001,2020-01-01,2020,26431,"INSTITUTO FEDERAL DO PIAUI","26431",2432,2320,2238,194,112,82,7.98
202001,2020-01-01,2020,26432,"INSTITUTO FEDERAL DO PARANA","26432",2583,2275,2156,427,308,119,16.53
202001,2020-01-01,2020,26433,"INSTITUTO FEDERAL DO RIO DE JANEIRO","26433",2034,1997,1904,130,37,93,6.39
202001,2020-01-01,2020,26434,"INSTITUTO FEDERAL FLUMINENSE","26434",1730,1719,1659,71,11,60,4.1
202001,2020-01-01,2020,26435,"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE","26435",2766,2720,2657,109,46,63,3.94
202001,2020-01-01,2020,26436,"INSTITUTO FEDERAL SUL RIO-GRANDENSE","26436",1842,1834,1783,59,8,51,3.2
202001,2020-01-01,2020,26437,"INSTITUTO FEDERAL DE RORAIMA","26437",733,688,641,92,45,47,12.55
202001,2020-01-01,2020,26438,"INSTITUTO FEDERAL DE SANTA CATARINA","26438",2681,2661,2592,89,20,69,3.32
202001,2020-01-01,2020,26439,"INSTITUTO FEDERAL DE SAO PAULO","26439",4641,4600,4481,160,41,119,3.45
202001,2020-01-01,2020,26440,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","26440",1429,1404,1380,49,25,24,3.43
202001,2020-01-01,2020,26441,"UNIVERSIDADE FEDERAL DO OESTE DO PARA","26441",1118,1106,1093,25,12,13,2.24
202001,2020-01-01,2020,26442,"UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA","26442",768,738,694,74,30,44,9.64
202001,2020-01-01,2020,26447,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","26447",650,630,600,50,20,30,7.69
202001,2020-01-01,2020,26448,"UNIVERSIDADE FED. SUL SUDESTE DO PARA","26448",793,760,743,50,33,17,6.31
202001,2020-01-01,2020,26449,"UNIVERSIDADE FEDERAL DO CARIRI","26449",682,603,599,83,79,4,12.17
202001,2020-01-01,2020,26450,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA","26450",566,560,552,14,6,8,2.47
202001,2020-01-01,2020,30202,"FUNDACAO NACIONAL DOS POVOS INDIGENAS","30202",4634,2362,1752,2882,2272,610,62.19
202001,2020-01-01,2020,30203,"INST.NAC.METROLOGIA,NORM.E QUAL.INDL.","30203",1952,1412,788,1164,540,624,59.63
202001,2020-01-01,2020,30204,"INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL","30204",1857,1402,988,869,455,414,46.8
202001,2020-01-01,2020,30802,"DEPTO. DE POLICIA RODOVIARIA FEDERAL","30802",13903,13903,11124,2779,0,2779,19.99
202001,2020-01-01,2020,32000,"MINISTERIO DE MINAS E ENERGIA","32000",736,736,187,549,0,549,74.59
202001,2020-01-01,2020,32200,"AGENCIA NACIONAL DE ENERGIA ELETRICA","32200",777,777,607,170,0,170,21.88
202001,2020-01-01,2020,32300,"AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI","32300",815,785,714,101,30,71,12.39
202001,2020-01-01,2020,32396,"Agência Nacional de Mineração","32396",2122,843,780,1342,1279,63,63.24
202001,2020-01-01,2020,33206,"SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR","33206",231,159,78,153,72,81,66.23
202001,2020-01-01,2020,35000,"MINISTERIO DAS RELACOES EXTERIORES","35000",5575,3910,2839,2736,1665,1071,49.08
202001,2020-01-01,2020,35201,"FUNDACAO ALEXANDRE DE GUSMAO","35201",78,69,45,33,9,24,42.31
202001,2020-01-01,2020,36201,"FUNDACAO OSWALDO CRUZ","36201",6598,6296,4871,1727,302,1425,26.17
202001,2020-01-01,2020,36205,"FUNDACAO NACIONAL DE SAUDE","36205",8484,8473,2405,6079,11,6068,71.65
202001,2020-01-01,2020,36207,"AGENCIA NACIONAL DE VIGILANCIA SANITARIA","36207",1750,1735,1659,91,15,76,5.2
202001,2020-01-01,2020,36208,"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR","36208",711,679,636,75,32,43,10.55
202001,2020-01-01,2020,37000,"DEFENSORIA PUBLICA DA UNIAO","37000",2000,1222,1131,869,778,91,43.45
202001,2020-01-01,2020,38000,"CONSELHO ADMINIST.DE DEFESA ECONOMICA","38000",52,50,40,12,2,10,23.08
202001,2020-01-01,2020,39250,"AGENCIA NAC. DE TRANSPORTES TERRESTRES","39250",1783,1245,1029,754,538,216,42.29
202001,2020-01-01,2020,39251,"AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS","39251",480,445,377,103,35,68,21.46
202001,2020-01-01,2020,39252,"DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.","39252",4325,3438,2382,1943,887,1056,44.92
202001,2020-01-01,2020,40100,"Min. da Integração e Desenv. Regional","40112",1173,835,587,586,338,248,49.96
202001,2020-01-01,2020,40108,"MINISTERIO CIENCIA TECNOLOGIA INOVA","40108",5799,4908,3287,2512,891,1621,43.32
202001,2020-01-01,2020,40115,"Ministério da Defesa","40105",3053,2707,1529,1524,346,1178,49.92
202001,2020-01-01,2020,40116,"Advocacia-Geral da União","40106",8620,8564,6812,1808,56,1752,20.97
202001,2020-01-01,2020,40202,"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA","40202",264,264,233,31,0,31,11.74
202001,2020-01-01,2020,40211,"Ministério do Meio Ambiente","40111",1133,791,516,617,342,275,54.46
202001,2020-01-01,2020,40301,"COMISSAO NACIONAL DE ENERGIA NUCLEAR","40301",3315,2828,1662,1653,487,1166,49.86
202001,2020-01-01,2020,40403,"Fundação Casa de Rui Barbosa","40403",148,145,109,39,3,36,26.35
202001,2020-01-01,2020,40408,"FUNDACAO CULTURAL PALMARES","40408",26,26,26,0,0,0,0
202001,2020-01-01,2020,40501,"CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO","40501",1041,845,374,667,196,471,64.07
202001,2020-01-01,2020,40603,"SUPERINTENDENCIA ZONA FRANCA DE MANAUS","40603",600,600,454,146,0,146,24.33
202001,2020-01-01,2020,40604,"INSTITUTO BRASILEIRO DE TURISMO","40604",91,87,0,91,4,87,100
202001,2020-01-01,2020,40701,"INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS","40701",6473,6457,2738,3735,16,3719,57.7
202001,2020-01-01,2020,40801,"GOVERNO DO EX-TERRITORIO DO AMAPA","40801",6338,6330,6317,21,8,13,0.33
202001,2020-01-01,2020,40803,"GOVERNO DO EX-TERRITORIO DE RONDONIA","40803",6216,6145,6061,155,71,84,2.49
202001,2020-01-01,2020,40804,"GOVERNO DO EX-TERRITORIO DE RORAIMA","40804",3269,3269,3266,3,0,3,0.09
202001,2020-01-01,2020,40806,"DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.","40806",7,7,0,7,0,7,100
202001,2020-01-01,2020,41231,"AGENCIA NACIONAL DE TELECOMUNICACOES","41231",1790,1595,1363,427,195,232,23.85
202001,2020-01-01,2020,42201,"INSTITUTO NAC. DE COLONIZ E REF AGRARIA","42201",7462,4914,3578,3884,2548,1336,52.05
202001,2020-01-01,2020,42204,"DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS","42204",1751,1750,947,804,1,803,45.92
202001,2020-01-01,2020,42207,"INSTITUTO BRASILEIRO DE MUSEUS","42207",799,651,414,385,148,237,48.19
202001,2020-01-01,2020,44205,"AGENCIA NACIONAL DE AGUAS","44205",397,380,297,100,17,83,25.19
202001,2020-01-01,2020,44206,"INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ","44206",218,217,129,89,1,88,40.83
202001,2020-01-01,2020,44207,"INSTITUTO CHICO MENDES CONSERV.BIODIVER.","44207",2879,2232,1472,1407,647,760,48.87
202001,2020-01-01,2020,45203,"COMISSAO DE VALORES MOBILIARIOS","45203",600,585,445,155,15,140,25.83
202001,2020-01-01,2020,45205,"FUND. INST. BRASIL. GEOG. E ESTATISTICA","45205",11528,11526,4612,6916,2,6914,59.99
202001,2020-01-01,2020,45206,"INSTITUTO DE PESQUISA ECONOMICA APLICADA","45206",881,877,341,540,4,536,61.29
202001,2020-01-01,2020,45208,"SUPERINTENDENCIA DE SEGUROS PRIVADOS","45208",826,533,348,478,293,185,57.87
202001,2020-01-01,2020,49000,"MINISTERIO DA INFRAESTRUTURA","49000",1031,980,470,561,51,510,54.41
202001,2020-01-01,2020,52201,"AGENCIA NACIONAL DE AVIACAO CIVIL","52201",1841,1564,1314,527,277,250,28.63
202001,2020-01-01,2020,53202,"SUPERINTENDENCIA DO DESENV. DA AMAZONIA","53202",214,204,159,55,10,45,25.7
202001,2020-01-01,2020,53203,"SUPERINTENDENCIA DO DESENV. DO NORDESTE","53203",240,218,189,51,22,29,21.25
202001,2020-01-01,2020,53297,"SUP.DE DESENVOLVIMENTO DO CENTRO OESTE","53297",97,97,72,25,0,25,25.77
202001,2020-01-01,2020,54000,"MINISTERIO DO TURISMO","54000",410,391,297,113,19,94,27.56
202001,2020-01-01,2020,55000,"MINISTERIO DA CIDADANIA","55000",1469,1231,887,582,238,344,39.62
202001,2020-01-01,2020,57201,"FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO","57201",502,379,212,290,123,167,57.77
202001,2020-01-01,2020,57202,"INSTITUTO NACIONAL DE SEGURO SOCIAL","57202",44674,43336,22158,22516,1338,21178,50.4
202001,2020-01-01,2020,59000,"CONTROLADORIA-GERAL DA UNIAO","59000",5081,2177,1932,3149,2904,245,61.98
202001,2020-01-01,2020,70000,"COMANDO DA MARINHA","70000",9375,8352,3747,5628,1023,4605,60.03
202001,2020-01-01,2020,81000,"MIN. DA MULHER, FAMILIA E DIR. HUMANOS","81000",89,39,38,51,50,1,57.3
202001,2020-01-01,2020,98000,"ORGAO CENTRAL DO SIPEC","98000",6013,0,0,6013,6013,0,100
202002,2020-02-01,2020,13300,"Ministério da Agricultura e Pecuária","13000",12917,12102,7091,5826,815,5011,45.1
202002,2020-02-01,2020,15000,"MINISTERIO DA EDUCACAO","15000",36676,1935,782,35894,34741,1153,97.87
202002,2020-02-01,2020,16000,"COMANDO DO EXERCITO","16000",8659,8657,4471,4188,2,4186,48.37
202002,2020-02-01,2020,16100,"FUNDACAO OSORIO","16100",99,97,56,43,2,41,43.43
202002,2020-02-01,2020,17000,"MINISTERIO DA ECONOMIA","economico",78778,66922,39429,39349,11856,27493,49.95
202002,2020-02-01,2020,20000,"MINIST. DA JUSTICA E SEGURANCA PUBLICA","20000",3606,3482,2440,1166,124,1042,32.33
202002,2020-02-01,2020,20101,"PRESIDENCIA DA REPUBLICA","20101",722,280,146,576,442,134,79.78
202002,2020-02-01,2020,20114,"AGENCIA BRASILEIRA DE INTELIGENCIA","20114",294,260,179,115,34,81,39.12
202002,2020-02-01,2020,20115,"DEPARTAMENTO DE POLICIA FEDERAL","20115",17622,17294,13213,4409,328,4081,25.02
202002,2020-02-01,2020,20224,"AGENCIA NACIONAL DO CINEMA","20224",361,361,344,17,0,17,4.71
202002,2020-02-01,2020,21000,"COMANDO DA AERONAUTICA","21000",8906,7941,3715,5191,965,4226,58.29
202002,2020-02-01,2020,21300,"AGENCIA ESPACIAL BRASILEIRA","21300",177,177,58,119,0,119,67.23
202002,2020-02-01,2020,24203,"FUNDACAO NACIONAL DE ARTES","24203",389,389,198,191,0,191,49.1
202002,2020-02-01,2020,24204,"INSTITUTO DO PATR.HIST.E ART. NACIONAL","24204",1233,1229,975,258,4,254,20.92
202002,2020-02-01,2020,24205,"FUNDACAO BIBLIOTECA NACIONAL","24205",481,481,288,193,0,193,40.12
202002,2020-02-01,2020,25000,"MINISTERIO DA SAUDE","25000",90345,85241,48755,41590,5104,36486,46.03
