"competencia","data","ano","nome_cargo","nivel","ocupada","aprovada","orgaos"
202411,2024-11-01,2024,"MONITOR BILINGUE","NA",46,46,1
202411,2024-11-01,2024,"MONITOR DE SAUDE","NI",7,7,2
202411,2024-11-01,2024,"MONTADOR-SOLDADOR","NA",37,37,16
202411,2024-11-01,2024,"MOTOCICLISTA","NA",2,2,2
202411,2024-11-01,2024,"MOTORISTA","NI",501,501,96
202411,2024-11-01,2024,"MOTORISTA - NA","NA",273,285,3
202411,2024-11-01,2024,"MOTORISTA - NI","NI",15,15,1
202411,2024-11-01,2024,"MOTORISTA OFICIAL","NI",1237,1237,38
202411,2024-11-01,2024,"MOTORISTA OFICIAL - NA","NA",38,39,1
202411,2024-11-01,2024,"MOTORISTA OFICIAL - NI","NI",1,1,1
202411,2024-11-01,2024,"NUTRICIONISTA","NS",1,1,1
202411,2024-11-01,2024,"ODONTOLOGO - 30H - DEC JUD","NS",6,6,2
202411,2024-11-01,2024,"ODONTOLOGO - 40 HORAS","NS",1,1,1
202411,2024-11-01,2024,"OFICIAL DE CONSTRUCAO CIVIL","NI",2,2,2
202411,2024-11-01,2024,"OPERACIONAL ADMINISTRATIVO","NI",13,13,4
202411,2024-11-01,2024,"OPERACIONAL ADMINISTRATIVO A","NI",1,1,1
202411,2024-11-01,2024,"OPERACIONAL ADMINISTRATIVO B","NI",2,2,1
202411,2024-11-01,2024,"OPERACIONAL ADMINISTRATIVO C","NI",3,3,1
202411,2024-11-01,2024,"OPERACIONAL ADMINISTRATIVO D","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR CINEFOTOG E MICROFILMAGEM","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR COMPUTADOR A","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE AUDIO","NI",11,11,3
202411,2024-11-01,2024,"OPERADOR DE CABO","NA",2,2,2
202411,2024-11-01,2024,"OPERADOR DE CALDEIRA","NI",53,53,17
202411,2024-11-01,2024,"OPERADOR DE CAMERA","NI",3,3,1
202411,2024-11-01,2024,"OPERADOR DE CENTRAL HIDRELETRICA","NI",4,4,2
202411,2024-11-01,2024,"OPERADOR DE COMPUTACAO","NI",9,9,7
202411,2024-11-01,2024,"OPERADOR DE COMPUTACAO - NI","NI",3,3,1
202411,2024-11-01,2024,"OPERADOR DE COMPUTADOR","NI",46,46,18
202411,2024-11-01,2024,"OPERADOR DE COMPUTADOR - NI","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE COMPUTADOR II","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE DESTILARIA","NI",2,2,2
202411,2024-11-01,2024,"OPERADOR DE GERADOR DE CARACTERES","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE MAQ DE CONSTRUCAO CIVIL","NI",5,5,5
202411,2024-11-01,2024,"OPERADOR DE MAQ DE LAVANDERIA","NA",151,151,45
202411,2024-11-01,2024,"OPERADOR DE MAQ FOTOCOMPOSITORAS","NI",5,5,3
202411,2024-11-01,2024,"OPERADOR DE MAQUINA COPIADORA","NI",138,138,51
202411,2024-11-01,2024,"OPERADOR DE MAQUINAS COPIADORA","NI",3,3,1
202411,2024-11-01,2024,"OPERADOR DE MICRO SISTEMAS","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE OFF-SET","NA",1,1,1
202411,2024-11-01,2024,"OPERADOR DE RAIO X","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE REPROGRAFIA","NA",2,2,1
202411,2024-11-01,2024,"OPERADOR DE TELE-IMPRESSORA","NA",4,4,4
202411,2024-11-01,2024,"OPERADOR DE TELEX","NA",1,1,1
202411,2024-11-01,2024,"OPERADOR DE TELEX","NI",4,4,2
202411,2024-11-01,2024,"OPERADOR DE TRANSMISSAO","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR DE VIDEO","NI",1,1,1
202411,2024-11-01,2024,"OPERADOR GERADOR CARACTERES","NI",4,4,1
202411,2024-11-01,2024,"OPERADOR MICROGRAFICO B","NI",1,1,1
202411,2024-11-01,2024,"ORIENTADOR DE APRENDIZAGEM","NS",31,31,1
202411,2024-11-01,2024,"ORIENTADOR DE PROJ DE ASSENTAMENTO","NS",42,42,1
202411,2024-11-01,2024,"ORIENTADOR EM SAUDE","NA",2,2,1
202411,2024-11-01,2024,"PADEIRO","NA",25,25,17
202411,2024-11-01,2024,"PEDAGOGO","NS",28,28,4
202411,2024-11-01,2024,"PEDAGOGO-HABILITACAO","NS",1,1,1
202411,2024-11-01,2024,"PEDREIRO","NA",156,156,54
202411,2024-11-01,2024,"PERFURADOR DIGITADOR","NI",33,33,14
202411,2024-11-01,2024,"PERITO CRIMINAL CIVIL ESPECIAL","NS",4,4,1
202411,2024-11-01,2024,"PERITO CRIMINAL CIVIL TERCEIRA","NS",3,3,2
202411,2024-11-01,2024,"PESQUISADOR","NS",1,1,1
202411,2024-11-01,2024,"PESQUISADOR - JORN 24 H - DEC JUD","NS",1,3,1
202411,2024-11-01,2024,"PESQUISADOR CIENCIA EXATA E DA NATUREZA","NS",9,9,3
202411,2024-11-01,2024,"PESQUISADOR EM CIENCIAS DA SAUDE","NS",10,10,1
202411,2024-11-01,2024,"PESQUISADOR EM TEC E CIEN AGRICOLAS","NS",5,5,1
202411,2024-11-01,2024,"PILOTO DE LANCHA","NA",6,6,1
202411,2024-11-01,2024,"PINTOR DE CENARIO","NI",1,1,1
202411,2024-11-01,2024,"PINTOR DE CONST CENICA E PAINEIS","NA",2,2,2
202411,2024-11-01,2024,"PINTOR-AREA","NA",121,121,46
202411,2024-11-01,2024,"PORTEIRO","NI",323,323,66
202411,2024-11-01,2024,"PRATICO DE ENFERMAGEM","NI",2,2,1
202411,2024-11-01,2024,"PRODUTOR DE TEXTOS DIDATICOS","NS",2,2,1
202411,2024-11-01,2024,"PRODUTOR EXECUTIVO","NS",6,6,3
202411,2024-11-01,2024,"PROFIS DE NIVEL OPERACIONAL","NA",3,3,1
202411,2024-11-01,2024,"PROFISSIONAL ARTES CENICAS","NA",1,1,1
202411,2024-11-01,2024,"PROFISSIONAL ARTES CENICAS","NI",2,2,1
202411,2024-11-01,2024,"PROFISSIONAL ARTES CENICAS","NS",6,6,2
202411,2024-11-01,2024,"PROFISSIONAL DE NIVEL OPERACIONAL","NA",1,1,1
202411,2024-11-01,2024,"PROGRAMADOR","NI",79,79,23
202411,2024-11-01,2024,"PROGRAMADOR DE COMPUTADOR","NI",4,4,4
202411,2024-11-01,2024,"PROGRAMADOR DE COMPUTADOR","NS",4,4,4
202411,2024-11-01,2024,"PROGRAMADOR DE EDUC PARA O TRABALHO","NS",1,1,1
202411,2024-11-01,2024,"PROGRAMADOR DE MICRO SISTEMAS","NI",2,2,2
202411,2024-11-01,2024,"PROGRAMADOR EDUCACIONAL","NS",4,4,1
202411,2024-11-01,2024,"PROGRAMADOR EDUCACIONAL - NS","NS",2,2,1
202411,2024-11-01,2024,"PROGRAMADOR II","NI",1,1,1
202411,2024-11-01,2024,"PROGRAMADOR III","NI",3,3,3
202411,2024-11-01,2024,"PROGRAMADOR VISUAL","NS",3,3,2
202411,2024-11-01,2024,"PROJECIONISTA","NA",1,1,1
202411,2024-11-01,2024,"PROMOTOR DE EVENTOS","NI",1,1,1
202411,2024-11-01,2024,"PROMOTOR DE EVENTOS","NS",1,1,1
202411,2024-11-01,2024,"PSICOLOGO","NS",23,25,4
202411,2024-11-01,2024,"RADIOTELEGRAFISTA","NI",11,11,3
202411,2024-11-01,2024,"RECEPCIONISTA","NI",179,179,35
202411,2024-11-01,2024,"RECREACIONISTA","NI",29,29,11
202411,2024-11-01,2024,"RECREADOR","NI",9,9,2
202411,2024-11-01,2024,"REDATOR","NS",2,2,1
202411,2024-11-01,2024,"REPORTER","NS",7,7,1
202411,2024-11-01,2024,"RESTAURADOR","NS",3,3,2
202411,2024-11-01,2024,"RESTAURADOR I","NS",1,1,1
202411,2024-11-01,2024,"RESTAURADOR II","NS",3,3,2
202411,2024-11-01,2024,"REVISOR DE PROVAS TIPOGRAFICAS","NI",1,1,1
202411,2024-11-01,2024,"REVISOR DE TEXTOS","NS",1,1,1
202411,2024-11-01,2024,"REVISOR DE TEXTOS COMPOSER","NI",1,1,1
202411,2024-11-01,2024,"SALVA-VIDAS","NI",1,1,1
202411,2024-11-01,2024,"SANITARISTA","NS",13,13,5
202411,2024-11-01,2024,"SECRETARIA","NI",2,2,2
202411,2024-11-01,2024,"SECRETARIA II","NI",1,1,1
202411,2024-11-01,2024,"SECRETARIO","NI",4,4,2
202411,2024-11-01,2024,"SECRETARIO DE ESCOLA","NI",3,3,1
202411,2024-11-01,2024,"SECRETARIO EXECUTIVO","NS",3,3,1
202411,2024-11-01,2024,"SERTANISTA","NS",1,1,1
202411,2024-11-01,2024,"SERVENTE","NI",1,1,1
202411,2024-11-01,2024,"SERVENTE DE LIMPEZA","NA",602,603,64
202411,2024-11-01,2024,"SERVENTE DE OBRAS","NA",315,315,50
202411,2024-11-01,2024,"SOCIOLOGO","NS",5,5,3
202411,2024-11-01,2024,"SOLDADOR DE EMBARCACAO","NA",1,1,1
202411,2024-11-01,2024,"SUPERVISOR DE OPERACOES","NS",1,1,1
202411,2024-11-01,2024,"SUPERVISOR ESCOLAR","NS",1,1,1
202411,2024-11-01,2024,"SUPERVISOR TECNICO","NS",1,1,1
202411,2024-11-01,2024,"TEC COMUNICACAO SOCIAL","NS",1,1,1
202411,2024-11-01,2024,"TEC DE COLONIZACAO","NI",20,20,5
202411,2024-11-01,2024,"TEC DE LABORATORIO","NI",1,1,1
202411,2024-11-01,2024,"TEC DE NIVEL SUPERIOR","NS",1,1,1
202411,2024-11-01,2024,"TEC DE PLANEJ E PESQUISA-QUADRO SUPLEMEN","NS",4,4,1
202411,2024-11-01,2024,"TEC EM AEROFOTOGRAMETRIA","NI",2,2,2
202411,2024-11-01,2024,"TEC EM AGRICULTURA E PECUARIA","NI",53,53,1
202411,2024-11-01,2024,"TEC EM ASSUNTOS CULTURAIS","NS",23,23,5
202411,2024-11-01,2024,"TEC EM ASSUNTOS EDUCACIONAIS","NS",3,3,3
202411,2024-11-01,2024,"TEC EM CURTUME E TANAGEM","NI",3,3,1
202411,2024-11-01,2024,"TEC EM ELETROELETRONICA","NI",116,116,40
202411,2024-11-01,2024,"TEC EM ENFERMAGEM DO TRABALHO","NI",4,4,2
202411,2024-11-01,2024,"TEC EM ENSINO E ORIENT EDUCACIONAL","NS",3,7,1
202411,2024-11-01,2024,"TEC EM MANUT ELETROTECNICA","NI",1,1,1
202411,2024-11-01,2024,"TEC EM MANUTENCAO EM AUDIO","NI",1,1,1
202411,2024-11-01,2024,"TEC EM PRESERV ARQUITETONICA II","NS",1,1,1
202411,2024-11-01,2024,"TEC EM REABILIT OU FISIOTERAPIA","NI",8,8,6
202411,2024-11-01,2024,"TEC EM SECRETARIADO","NI",3,3,1
202411,2024-11-01,2024,"TEC ENSINO ORIENTACAO EDUCACIONAL","NS",12,12,3
202411,2024-11-01,2024,"TEC ESPECIALIZADO II","NS",15,15,1
202411,2024-11-01,2024,"TEC ESPECIALIZADO IV","NS",15,15,1
202411,2024-11-01,2024,"TEC MKT E PROPAGANDA JUNIOR","NI",1,1,1
202411,2024-11-01,2024,"TECNICO","NS",1,1,1
202411,2024-11-01,2024,"TECNICO AGRICOLA","NI",97,97,2
202411,2024-11-01,2024,"TECNICO CADASTRO RURAL","NI",10,10,1
202411,2024-11-01,2024,"TECNICO COMUNICACAO","NS",4,4,1
202411,2024-11-01,2024,"TECNICO CONTABILIDADE","NI",1,1,1
202411,2024-11-01,2024,"TECNICO DE ADMINISTRACAO - NS","NS",2,4,1
202411,2024-11-01,2024,"TECNICO DE ARQUIVO","NI",30,30,10
202411,2024-11-01,2024,"TECNICO DE CONTABILIDADE","NI",32,32,2
202411,2024-11-01,2024,"TECNICO DE CONTROLE DE PRODUCAO","NI",2,2,2
202411,2024-11-01,2024,"TECNICO DE DISTRIBUICAO I","NS",1,1,1
202411,2024-11-01,2024,"TECNICO DE DISTRIBUICAO II","NS",2,2,1
202411,2024-11-01,2024,"TECNICO DE ESTATISTICA","NI",1,1,1
202411,2024-11-01,2024,"TECNICO DE INDIGENISMO","NI",15,15,1
202411,2024-11-01,2024,"TECNICO DE LABORATORIO","NI",4,4,2
202411,2024-11-01,2024,"TECNICO DE LABORATORIO - DEC JUDICIAL","NI",6,6,1
202411,2024-11-01,2024,"TECNICO DE MATERIAL","NI",1,1,1
202411,2024-11-01,2024,"TECNICO DE NIVEL MEDIO","NI",60,60,12
202411,2024-11-01,2024,"TECNICO DE NIVEL SUPERIOR","NS",195,195,14
202411,2024-11-01,2024,"TECNICO DE PLANEJAMENTO","NS",11,11,4
202411,2024-11-01,2024,"TECNICO DE PLANEJAMENTO E ORCAMENTO","NI",38,38,1
202411,2024-11-01,2024,"TECNICO DE PROCES DE DADOS","NI",1,1,1
202411,2024-11-01,2024,"TECNICO DE PROCESSAMENTO","NI",1,1,1
202411,2024-11-01,2024,"TECNICO DE PROCESSAMENTO DADOS","NI",1,1,1
202411,2024-11-01,2024,"TECNICO DE SERVICOS DIVERSOS","NI",46,46,2
202411,2024-11-01,2024,"TECNICO DE SISTEMAS","NI",3,3,2
202411,2024-11-01,2024,"TECNICO EDUCACAO","NS",4,4,2
202411,2024-11-01,2024,"TECNICO EDUCACAO  FISICA","NS",1,1,1
202411,2024-11-01,2024,"TECNICO EDUCACAO FISICA","NS",1,1,1
202411,2024-11-01,2024,"TECNICO EM AGRIMENSURA","NI",2,2,1
202411,2024-11-01,2024,"TECNICO EM AGROPECUARIA","NI",5,6,1
202411,2024-11-01,2024,"TECNICO EM AS EDUCACIONAIS","NS",11,11,1
202411,2024-11-01,2024,"TECNICO EM ASSUNTOS CULTURAIS","NS",2,2,1
202411,2024-11-01,2024,"TECNICO EM ASSUNTOS EDUCACIONAIS","NS",19,23,2
202411,2024-11-01,2024,"TECNICO EM CARTOGRAFIA","NI",31,31,11
202411,2024-11-01,2024,"TECNICO EM CARTOGRAFIA - NI","NI",1,2,2
202411,2024-11-01,2024,"TECNICO EM COLONIZACAO","NI",70,70,3
202411,2024-11-01,2024,"TECNICO EM COMUNICACAO SOCIAL","NS",8,8,1
202411,2024-11-01,2024,"TECNICO EM CONTABILIDADE","NI",85,87,3
202411,2024-11-01,2024,"TECNICO EM DOCUMENTACAO","NS",1,1,1
202411,2024-11-01,2024,"TECNICO EM ECONOMIA DOMESTICA","NI",5,5,4
202411,2024-11-01,2024,"TECNICO EM EDUCACAO","NS",1,1,1
202411,2024-11-01,2024,"TECNICO EM EDUCACAO FISICA","NI",16,16,12
202411,2024-11-01,2024,"TECNICO EM ESTRADA","NI",8,8,6
202411,2024-11-01,2024,"TECNICO EM ESTRADAS","NI",2,2,2
202411,2024-11-01,2024,"TECNICO EM MANUTENCAO","NI",1,1,1
202411,2024-11-01,2024,"TECNICO EM MICROFILMAGEM","NI",16,16,7
202411,2024-11-01,2024,"TECNICO EM PESQUISA I","NS",6,6,2
202411,2024-11-01,2024,"TECNICO EM PESQUISA III","NS",1,1,1
202411,2024-11-01,2024,"TECNICO EM PESQUISA IV","NS",1,1,1
202411,2024-11-01,2024,"TECNICO EM PROMOCAO E DIV CULTURAL","NS",2,2,1
202411,2024-11-01,2024,"TECNICO EM RADIOLOGIA","NI",13,13,1
202411,2024-11-01,2024,"TECNICO EM SANEAMENTO","NI",12,12,10
202411,2024-11-01,2024,"TECNICO EM SAUDE","NS",13,13,2
202411,2024-11-01,2024,"TECNICO EM SECRETARIADO","NI",3,3,2
202411,2024-11-01,2024,"TECNICO EM TURISMO","NS",1,1,1
202411,2024-11-01,2024,"TECNICO ENFERMAGEM","NI",1,1,1
202411,2024-11-01,2024,"TECNICO ESPECIALIZADO","NI",3,3,2
202411,2024-11-01,2024,"TECNICO ESPECIALIZADO","NS",2,2,1
202411,2024-11-01,2024,"TECNICO MANUTENCAO DE AUDIO","NI",1,1,1
202411,2024-11-01,2024,"TECNICO MICROGRAFICO","NI",1,1,1
202411,2024-11-01,2024,"TECNICO MKT PROPAGANDA","NS",2,2,1
202411,2024-11-01,2024,"TECNICO NIVEL MEDIO","NI",11,11,6
202411,2024-11-01,2024,"TECNICO NIVEL SUPERIOR","NS",103,105,5
202411,2024-11-01,2024,"TECNICO OPERACIONAL","NI",6,6,4
202411,2024-11-01,2024,"TECNICO PESQ DESENVOLVIMENTO II","NI",2,2,2
202411,2024-11-01,2024,"TECNICO PROJETISTA","NI",1,1,1
202411,2024-11-01,2024,"TECNOLOGISTA","NI",5,5,4
202411,2024-11-01,2024,"TECNOLOGO EM COOPERATIVISMO","NS",14,14,14
202411,2024-11-01,2024,"TELEFONISTA","NI",280,280,90
202411,2024-11-01,2024,"TELEFONISTA - 30 HORAS","NI",1,1,1
202411,2024-11-01,2024,"TELEFONISTA 30 HORAS","NI",53,53,4
202411,2024-11-01,2024,"TELEFONISTA 40 HORAS","NI",7,7,1
202411,2024-11-01,2024,"TELEFONISTA RECEPCIONISTA","NI",6,6,2
202411,2024-11-01,2024,"TELEFONISTA-RECEPCIONISTA","NI",2,2,1
202411,2024-11-01,2024,"TERAPEUTA OCUPACIONAL","NS",1,1,1
202411,2024-11-01,2024,"TIPOGRAFO","NI",13,13,9
202411,2024-11-01,2024,"TOPOGRAFO","NI",6,6,2
202411,2024-11-01,2024,"TORNEIRO MECANICO","NI",12,12,10
202411,2024-11-01,2024,"TRADUTOR E INTERPRETE","NS",1,1,1
202411,2024-11-01,2024,"TRATORISTA","NA",16,16,7
202411,2024-11-01,2024,"VAQUEIRO","NA",1,1,1
202411,2024-11-01,2024,"VENDEDOR DE ARTESANATO","NA",3,3,1
202411,2024-11-01,2024,"VESTIARISTA","NA",44,44,15
202411,2024-11-01,2024,"VIDREIRO","NI",3,3,1
202411,2024-11-01,2024,"VIGIA","NA",38,38,1
202411,2024-11-01,2024,"VIGIA","NI",14,14,3
202411,2024-11-01,2024,"VIGILANTE","NI",1585,1585,89
202411,2024-11-01,2024,"VISITADOR SANITARIO","NI",259,259,4
202411,2024-11-01,2024,"ZOOTECNISTA","NS",2,2,1
202412,2024-12-01,2024,"ACOUGUEIRO","NA",13,13,6
202412,2024-12-01,2024,"ADERECISTA","NI",1,1,1
202412,2024-12-01,2024,"ADMINISTRADOR","NS",104,105,15
202412,2024-12-01,2024,"ADMINISTRADOR DE EMPRESAS","NS",3,3,1
202412,2024-12-01,2024,"AFINADOR DE INST MUSICAIS","NI",2,2,1
202412,2024-12-01,2024,"AG DE VIGILANCIA","NI",1,1,1
202412,2024-12-01,2024,"AG INSP SANIT E IND PROD ORIG ANIMAL","NI",1,1,1
202412,2024-12-01,2024,"AG OPERAC DE TELEC E ELETRICIDADE","NA",4,4,4
202412,2024-12-01,2024,"AG TELECOMUNIC E ELETRICIDADE","NI",30,30,3
202412,2024-12-01,2024,"AGENTE ADMINISTRATIVO","NI",740,779,25
202412,2024-12-01,2024,"AGENTE ANALISTA DOCUMENTAL","NI",3,3,2
202412,2024-12-01,2024,"AGENTE ANALISTA GRAF FIS SUP","NI",2,2,2
202412,2024-12-01,2024,"AGENTE ANALISTA PUBLIC OFICIAIS","NI",1,1,1
202412,2024-12-01,2024,"AGENTE ATIV AGROPECUARIAS","NI",2,2,1
202412,2024-12-01,2024,"AGENTE AUX DE SAUDE PUBLICA","NA",3,3,1
202412,2024-12-01,2024,"AGENTE CARCERARIO CIVIL ESPECIAL","NI",2,2,1
202412,2024-12-01,2024,"AGENTE CARCERARIO CIVIL PRIMEIRA","NI",2,2,1
202412,2024-12-01,2024,"AGENTE CINEFOTO MICROFILMAGEM","NI",3,3,3
202412,2024-12-01,2024,"AGENTE CINEFOTOG E MICROFILMAGEM","NI",2,2,2
202412,2024-12-01,2024,"AGENTE CINEFOTOGRAFIA E MICROFILMALGEM","NI",2,2,1
202412,2024-12-01,2024,"AGENTE DE ANALISTA DOCUMENTAL","NI",1,1,1
202412,2024-12-01,2024,"AGENTE DE ANALISTA GRAF FIS SUP","NI",1,1,1
202412,2024-12-01,2024,"AGENTE DE ATIV AGROPECUARIAS","NI",199,205,11
202412,2024-12-01,2024,"AGENTE DE ATIV MARITIMAS FLUVIAIS","NI",11,11,2
202412,2024-12-01,2024,"AGENTE DE ATIVID AGROPECUARIAS","NI",1,1,1
202412,2024-12-01,2024,"AGENTE DE ATIVIDADE AGROPECUARIA","NI",37,42,2
202412,2024-12-01,2024,"AGENTE DE CINEFOTO MICROFILMAGEM","NI",26,26,9
202412,2024-12-01,2024,"AGENTE DE COLOCACAO","NI",14,14,3
202412,2024-12-01,2024,"AGENTE DE COMBATE AS ENDEMIAS","NA",4110,4110,1
202412,2024-12-01,2024,"AGENTE DE COMUNICACAO SOCIAL","NI",10,10,4
202412,2024-12-01,2024,"AGENTE DE HIG SEGURANCA NO TRABALHO","NI",3,3,1
202412,2024-12-01,2024,"AGENTE DE HIGIENE E SEG NO TRABALHO","NI",23,23,2
202412,2024-12-01,2024,"AGENTE DE LIMP E CONSERVACAO","NA",176,176,2
202412,2024-12-01,2024,"AGENTE DE MECANIZACAO DE APOIO","NI",10,10,7
202412,2024-12-01,2024,"AGENTE DE MECANIZACAO E APOIO","NI",1,1,1
202412,2024-12-01,2024,"AGENTE DE POLICIA CIVIL ESPECIAL","NI",329,375,3
202412,2024-12-01,2024,"AGENTE DE POLICIA CIVIL PRIMEIRA","NI",35,38,2
202412,2024-12-01,2024,"AGENTE DE POLICIA CIVIL SEGUNDA","NI",14,14,3
202412,2024-12-01,2024,"AGENTE DE POLICIA CIVIL TERCEIRA","NI",81,126,3
202412,2024-12-01,2024,"AGENTE DE PORTARIA","NA",2,2,1
202412,2024-12-01,2024,"AGENTE DE PORTARIA","NI",1878,1879,50
202412,2024-12-01,2024,"AGENTE DE PORTARIA - 30 H","NI",1,1,1
202412,2024-12-01,2024,"AGENTE DE PORTARIA - NI","NI",2,2,1
202412,2024-12-01,2024,"AGENTE DE PROGRAMAS ASSISTENCIAIS","NI",16,16,3
202412,2024-12-01,2024,"AGENTE DE SAUDE","NI",9,9,3
202412,2024-12-01,2024,"AGENTE DE SAUDE PUBLICA","NI",3216,3216,6
202412,2024-12-01,2024,"AGENTE DE SERV COMPLEMENTARES","NI",86,86,9
202412,2024-12-01,2024,"AGENTE DE SERV DE ENGENHARIA","NI",203,203,9
202412,2024-12-01,2024,"AGENTE DE SERV DE ENGENHARIA - NA","NA",1,1,1
202412,2024-12-01,2024,"AGENTE DE SERV GERAIS","NA",1,1,1
202412,2024-12-01,2024,"AGENTE DE SERVICOS COMPLEMENTARES","NI",2,2,2
202412,2024-12-01,2024,"AGENTE DE SERVICOS DE ENGENHARIA","NI",20,21,2
202412,2024-12-01,2024,"AGENTE DE SERVICOS DE SAUDE","NI",2,2,1
202412,2024-12-01,2024,"AGENTE DE SERVICOS DIVERSOS","NI",410,410,2
202412,2024-12-01,2024,"AGENTE DE SERVICOS GERAIS","NA",2,2,1
202412,2024-12-01,2024,"AGENTE DE SERVICOS GERAIS","NI",5,5,2
202412,2024-12-01,2024,"AGENTE DE TELECOMUNI E ELETRICIDADE","NI",88,88,1
202412,2024-12-01,2024,"AGENTE DE TELECOMUNIC E ELETRICIDADE","NI",8,8,2
202412,2024-12-01,2024,"AGENTE DE TRANSP MARITIMO E FLUVIAL","NA",3,3,1
202412,2024-12-01,2024,"AGENTE DE TRANSP MARITIMO E FLUVIAL","NI",8,8,1
202412,2024-12-01,2024,"AGENTE DE TRANSP MARITIMO FLUVIAL","NA",2,2,1
202412,2024-12-01,2024,"AGENTE DE TRANSP MARITIMO FLUVIAL","NI",15,15,4
202412,2024-12-01,2024,"AGENTE DE VIGILANCIA","NI",1011,1011,37
202412,2024-12-01,2024,"AGENTE DE VIGILANCIA - NA","NA",3,5,1
202412,2024-12-01,2024,"AGENTE EM AGRUPECUARIA","NI",8,8,1
202412,2024-12-01,2024,"AGENTE OPERAC DE TELEC E ELETR","NA",18,18,2
202412,2024-12-01,2024,"AGENTE PROGRAMAS ASSISTENCIAIS","NI",1,1,1
202412,2024-12-01,2024,"AGENTE SANITARIO","NA",15,15,1
202412,2024-12-01,2024,"AGENTE SANITARIO - NA","NA",1,1,1
202412,2024-12-01,2024,"AGENTE SERVICOS ENGENHARIA","NI",87,87,13
202412,2024-12-01,2024,"AGENTE TELEC ELETRICIDADE","NI",92,92,15
202412,2024-12-01,2024,"AGENTE TELECOMUNICAO E ELETRICIDADE","NI",1,1,1
202412,2024-12-01,2024,"AJUDANTE DE MANUTENCAO","NA",1,1,1
202412,2024-12-01,2024,"AJUSTADOR MECANICO","NA",7,7,6
202412,2024-12-01,2024,"ALMOXARIFE","NI",99,99,44
202412,2024-12-01,2024,"ALMOXARIFE TECNICO","NI",1,1,1
202412,2024-12-01,2024,"ANALISTA ACOMP PROJETOS","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA DE INFORMACOES","NS",11,11,8
202412,2024-12-01,2024,"ANALISTA DE O E M","NS",3,3,1
202412,2024-12-01,2024,"ANALISTA DE RECURSOS HUMANOS II","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA DE SEG NAC E MOBILIZACAO","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA DE SISTEMA","NS",69,69,16
202412,2024-12-01,2024,"ANALISTA DE SISTEMAS","NS",47,47,10
202412,2024-12-01,2024,"ANALISTA DE SISTEMAS B","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA DE SISTEMAS E METODOS","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA DE SISTEMAS III","NS",2,2,1
202412,2024-12-01,2024,"ANALISTA DE SUPORTE DE SISTEMAS B","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA ECONOMIA E FINANCAS I","NS",2,2,1
202412,2024-12-01,2024,"ANALISTA ECONOMIA E FINANCAS II","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA ECONOMIA E FINANCAS III","NS",2,2,1
202412,2024-12-01,2024,"ANALISTA ECONOMICO","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA PESQ E TECNOLOGIA II","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA PESQ E TECNOLOGIA III","NS",1,1,1
202412,2024-12-01,2024,"ANALISTA PROCES DE DADOS","NS",2,2,1
202412,2024-12-01,2024,"ANALISTA PROCESSO LIBERACOES","NI",1,1,1
202412,2024-12-01,2024,"APONTADOR","NA",18,18,7
202412,2024-12-01,2024,"ARMADOR","NA",5,5,3
202412,2024-12-01,2024,"ARMAZENISTA","NA",61,61,21
202412,2024-12-01,2024,"ARMAZENISTA","NI",2,2,1
202412,2024-12-01,2024,"ARQUITETO","NS",2,3,2
202412,2024-12-01,2024,"ARQUIVISTA","NS",2,2,1
202412,2024-12-01,2024,"ARQUIVISTA DE TAPES","NI",2,2,2
202412,2024-12-01,2024,"ARTIF DE CARPINT E MARCENARIA","NA",27,27,6
202412,2024-12-01,2024,"ARTIF DE CARPINT E MARCENARIA","NI",64,64,6
202412,2024-12-01,2024,"ARTIF DE CARPINT MARCENARIA","NI",35,35,12
202412,2024-12-01,2024,"ARTIF DE CONF DE ROUPAS E UNIFORMES","NI",2,2,1
202412,2024-12-01,2024,"ARTIF DE CONFEC DE ROUPAS E UNIFORMES","NA",1,1,1
202412,2024-12-01,2024,"ARTIF DE CONFEC ROUPAS UNIFORME","NI",3,3,1
202412,2024-12-01,2024,"ARTIF DE ELETRIC COMUNICACOES","NA",11,11,6
202412,2024-12-01,2024,"ARTIF DE ELETRIC E COMUNICACAO","NI",71,71,11
202412,2024-12-01,2024,"ARTIF DE ELETRIC E COMUNICACOES","NA",4,4,2
