"competencia","data","ano","plano_carreira","aprovada","distribuida","ocupada","vago","taxa_vacancia"
202212,2022-12-01,2022,"Carreira de Técnico em Atividades de Mineração",505,58,39,466,92.28
202212,2022-12-01,2022,"Carreira do Seguro Social",44893,43650,19820,25073,55.85
202212,2022-12-01,2022,"Outros",4,4,4,0,0
202212,2022-12-01,2022,"Outros - Carreira de Defensor Público",1269,720,681,588,46.34
202212,2022-12-01,2022,"Outros - Ex-territórios",6349,6258,6034,315,4.96
202212,2022-12-01,2022,"Outros - Ex-territórios (PM e CBM)",5,5,5,0,0
202212,2022-12-01,2022,"Outros - Programa Mais Médicos",4352,4352,4352,0,0
202212,2022-12-01,2022,"Plano Especial de Cargos da ANVISA",300,300,300,0,0
202212,2022-12-01,2022,"Plano Especial de Cargos da Cultura",3622,2123,2089,1533,42.32
202212,2022-12-01,2022,"Plano Especial de Cargos da EMBRATUR",185,185,92,93,50.27
202212,2022-12-01,2022,"Plano Especial de Cargos da SUFRAMA",570,569,469,101,17.72
202212,2022-12-01,2022,"Plano Especial de Cargos das Agências Reguladoras",260,260,260,0,0
202212,2022-12-01,2022,"Plano Especial de Cargos do Departamento Nacional de Infra-Estrutura de Transportes",904,904,532,372,41.15
202212,2022-12-01,2022,"Plano Especial de Cargos do Departamento Nacional de Produção Mineral",366,366,244,122,33.33
202212,2022-12-01,2022,"Plano Especial de Cargos do Departamento de Polícia Federal",2819,2815,2097,722,25.61
202212,2022-12-01,2022,"Plano Especial de Cargos do Departamento de Polícia Rodoviária Federal",753,752,439,314,41.7
202212,2022-12-01,2022,"Plano Especial de Cargos do FNDE - PECFNDE",238,238,124,114,47.9
202212,2022-12-01,2022,"Plano Especial de Cargos do INEP - PECINEP",79,79,54,25,31.65
202212,2022-12-01,2022,"Plano Especial de Cargos do Ministério da Fazenda - PECFAZ",9376,9195,4550,4826,51.47
202212,2022-12-01,2022,"Plano Especial de Cargos do Ministério do Meio Ambiente e do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA - PECMA",1279,1259,181,1098,85.85
202212,2022-12-01,2022,"Plano Geral de Cargos do Poder Executivo - PGPE",42859,36019,20919,21940,51.19
202212,2022-12-01,2022,"Plano de Carreira dos Cargos de Reforma e Desenvolvimento Agrário",5392,2845,2183,3209,59.51
202212,2022-12-01,2022,"Plano de Carreira dos Cargos de Tecnologia Militar",2726,2726,1301,1425,52.27
202212,2022-12-01,2022,"Plano de Carreira dos Cargos de Tecnologia Militar / Carreira de Suporte Técnico à Tecnologia Militar",1978,1977,439,1539,77.81
202212,2022-12-01,2022,"Plano de Carreira dos Cargos de Tecnologia Militar / Carreira de Tecnologia Militar",1567,557,159,1408,89.85
202212,2022-12-01,2022,"Plano de Carreiras do Magistério do Ensino Básico Federal / Carreira de Magistério do Ensino Básico Federal",3,3,1,2,66.67
202212,2022-12-01,2022,"Plano de Carreiras dos Cargos Técnico-Administrativos em Educação - PCCTAE",164214,141569,133631,30583,18.62
202212,2022-12-01,2022,"Plano de Carreiras dos órgãos e entidades da Administração Pública Federal Direta, Autárquica e Fundacional, integrantes da área de Ciência e Tecnologia / Carreira de Desenvolvimento Tecnológico",11027,9219,5564,5463,49.54
202212,2022-12-01,2022,"Plano de Carreiras dos órgãos e entidades da Administração Pública Federal Direta, Autárquica e Fundacional, integrantes da área de Ciência e Tecnologia / Carreira de Gestão, Planejamento e Infra-Estrutura em Ciência e Tecnologia",9159,7435,3554,5605,61.2
202212,2022-12-01,2022,"Plano de Carreiras dos órgãos e entidades da Administração Pública Federal Direta, Autárquica e Fundacional, integrantes da área de Ciência e Tecnologia / Carreira de Pesquisa em Ciência e Tecnologia",1832,1553,880,952,51.97
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN",733,177,166,567,77.35
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Agente Técnico de Inteligência",229,47,18,211,92.14
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Agente de Inteligência",937,124,62,875,93.38
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Oficial Técnico de Inteligência",439,160,109,330,75.17
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Oficial de Inteligência",2131,767,712,1419,66.59
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM",21,21,21,0,0
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM / Carreira de Agente Executivo da CVM",192,182,101,91,47.4
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM / Carreira de Analista da CVM",261,257,208,53,20.31
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM / Carreira de Inspetor da CVM",119,118,93,26,21.85
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE",20,20,14,6,30
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Pesquisa em Informações Geográficas e Estatísticas",157,157,54,103,65.61
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Planejamento, Gestão e Infra-Estrutura em Informações Geográficas e Estatísticas",1131,1131,724,407,35.99
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Produção e Análise de Informações Geográficas e Estatísticas",1130,1129,665,465,41.15
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Suporte Técnico em Produção e Análise de Informações Geográficas e Estatísticas",6284,6282,2319,3965,63.1
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Suporte em Planejamento, Gestão e Infra-Estrutura em Informações Geográficas e Estatísticas",2807,2806,291,2516,89.63
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto de Pesquisa Econômica Aplicada - IPEA",488,486,133,355,72.75
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Fundação Instituto de Pesquisa Econômica Aplicada - IPEA / Carreira de Planejamento e Pesquisa do IPEA",313,311,203,110,35.14
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Previc – PCCPREVIC",25,25,16,9,36
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Previc – PCCPREVIC / Carreira de Analista Administrativo",52,27,12,40,76.92
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Previc – PCCPREVIC / Carreira de Especialista em Previdência Complementar",100,80,36,64,64
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Previc – PCCPREVIC / Carreira de Técnico Administrativo",54,27,8,46,85.19
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Superintendência de Seguros Privados  - SUSEP",9,9,3,6,66.67
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Superintendência de Seguros Privados  - SUSEP / Carreira de Agente Executivo da Susep",245,145,58,187,76.33
202212,2022-12-01,2022,"Plano de Carreiras e Cargos da Superintendência de Seguros Privados  - SUSEP / Carreira de Analista Técnico da Susep",571,378,269,302,52.89
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública",276,276,122,154,55.8
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública  / Cargo Isolado",150,55,54,96,64
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública  / Carreira de Suporte à Gestão em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",815,610,314,501,61.47
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Desenvolvimento Tecnológico em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",1752,1752,1512,240,13.7
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Gestão em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",839,839,683,156,18.59
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Pesquisa em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",1140,1139,875,265,23.25
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Suporte Técnico em Ciência Tecnologia, Produção e Inovação em Saúde Pública",1385,1385,1030,355,25.63
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Magistério Federal / Cargo Isolado",1727,115,105,1622,93.92
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Magistério Federal / Carreira de Magistério Superior",95050,90681,87024,8026,8.44
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Magistério Federal / Carreira de Magistério do Ensino Básico, Técnico e Tecnológico",58594,50016,47825,10769,18.38
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública",58,58,47,11,18.97
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Cargo Isolado",30,3,2,28,93.33
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Desenvolvimento Tecnológico em Pesquisa e Investigação Biomédica em Saúde Pública",21,21,19,2,9.52
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Gestão em Pesquisa e Investigação Biomédica em Saúde Pública",60,48,38,22,36.67
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Gestão, Planejamento e Infra-Estrutura em Pesquisa e Investigação Biomédica em Saúde Pública",3,3,3,0,0
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Pesquisa e Investigação Biomédica em Saúde Pública",69,69,62,7,10.14
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Suporte Técnico em Pesquisa e Investigação Biomédica em Saúde Pública",160,156,134,26,16.25
202212,2022-12-01,2022,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Suporte à Gestão em Pesquisa e Investigação Biomédica em Saúde Pública",128,126,106,22,17.19
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA",76,76,76,0,0
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA / Carreira de Especialista em Atividades Hospitalares",364,336,152,212,58.24
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA / Carreira de Suporte às Atividades Médico Hospitalares",1191,1100,689,502,42.15
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Hospital das Forças Armadas - PCCHFA / Carreira Médica",643,642,127,516,80.25
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Cargo Isolado",29,9,5,24,82.76
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Pesquisa em Propriedade Industrial",810,566,408,402,49.63
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Planejamento, Gestão e Infra-Estrutura em Propriedade Industrial",211,168,123,88,41.71
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Produção e Análise em Propriedade Industrial",221,220,171,50,22.62
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Suporte Técnico em Propriedade Industrial",267,267,137,130,48.69
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Suporte em Planejamento, Gestão e Infra-Estrutura em Propriedade Industrial",281,134,73,208,74.02
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial  - INMETRO / Cargo Isolado",40,7,5,35,87.5
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial  - INMETRO / Carreira de Pesquisa e Desenvolvimento em Metrologia e Qualidade",738,531,349,389,52.71
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Apoio Operacional à Gestão em Metrologia e Qualidade",5,5,5,0,0
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Gestão em Metrologia e Qualidade",316,237,138,178,56.33
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Suporte Técnico à Metrologia e Qualidade",333,243,124,209,62.76
202212,2022-12-01,2022,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Suporte à Gestão em Metrologia e Qualidade",513,384,77,436,84.99
202212,2022-12-01,2022,"Plano de Classificação de Cargos - PCC",996,910,441,555,55.72
202212,2022-12-01,2022,"Plano Único de Classificação e Retribuição de Cargos e Empregos - PUCRCE",1,1,0,1,100
202212,2022-12-01,2022,"Plano Único de Classificação e Retribuição de Cargos e Empregos - PUCRCE / Carreira de Magistério de 1º e 2º Graus",33,33,33,0,0
202212,2022-12-01,2022,"Tabela Remuneratória Especial -ERCE",1806,1736,1266,540,29.9
202301,2023-01-01,2023,"Cargo Isolado de Especialista em Infra-Estrutura Senior",181,57,55,126,69.61
202301,2023-01-01,2023,"Cargo Isolado de Juiz do Tribunal Marítimo",6,6,6,0,0
202301,2023-01-01,2023,"Cargo Isolado de Juiz-Presidente do Tribunal Marítimo",1,1,1,0,0
202301,2023-01-01,2023,"Cargos de Atividades Técnicas de Fiscalização Agropecuária do Quadro de Pessoal do Mapa",3740,3671,1471,2269,60.67
202301,2023-01-01,2023,"Carreira Auditoria-Fiscal do Trabalho",3565,1962,1960,1605,45.02
202301,2023-01-01,2023,"Carreira Policial Federal",14735,14674,12723,2012,13.65
202301,2023-01-01,2023,"Carreira Policial Rodoviário Federal",13075,13075,12912,163,1.25
202301,2023-01-01,2023,"Carreira Previdenciária",6,6,6,0,0
202301,2023-01-01,2023,"Carreira Tributária e Aduaneira da Receita Federal do Brasil",36842,35405,13561,23281,63.19
202301,2023-01-01,2023,"Carreira da Previdência, da Saúde e do Trabalho",80171,70934,35545,44626,55.66
202301,2023-01-01,2023,"Carreira da Seguridade Social e do Trabalho",478,409,265,213,44.56
202301,2023-01-01,2023,"Carreira de Advogado da União",2378,2353,1662,716,30.11
202301,2023-01-01,2023,"Carreira de Agente Federal de Execução Penal",1600,1600,1521,79,4.94
202301,2023-01-01,2023,"Carreira de Analista Administrativo - ANA",84,75,46,38,45.24
202301,2023-01-01,2023,"Carreira de Analista Administrativo - Agências Reguladoras",1437,1392,1140,297,20.67
202301,2023-01-01,2023,"Carreira de Analista Administrativo - DNIT",400,306,212,188,47
202301,2023-01-01,2023,"Carreira de Analista Administrativo - DNPM",200,78,77,123,61.5
202301,2023-01-01,2023,"Carreira de Analista de Comércio Exterior",723,403,394,329,45.5
202301,2023-01-01,2023,"Carreira de Analista de Infra-Estrutura",1196,703,696,500,41.81
202301,2023-01-01,2023,"Carreira de Assistente de Chancelaria",1156,1152,388,768,66.44
202301,2023-01-01,2023,"Carreira de Auditor Fiscal Federal Agropecuário",3643,3628,2419,1224,33.6
202301,2023-01-01,2023,"Carreira de Desenvolvimento de Políticas Sociais",2292,1411,751,1541,67.23
202301,2023-01-01,2023,"Carreira de Diplomata",2101,1426,1291,810,38.55
202301,2023-01-01,2023,"Carreira de Especialista Federal em Assistência à Execução Penal",85,85,76,9,10.59
202301,2023-01-01,2023,"Carreira de Especialista em Geologia e Geofísica do Petróleo e Gás Natural",50,33,29,21,42
